,artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2162,Annie Lennox,Pavement Cracks,0.596,0.447,0,-10.674,1,0.0287,0.0173,5.32e-06,0.173,0.0801,113.997,audio_features,1nmLlvz6idlW4aulmOZa97,spotify:track:1nmLlvz6idlW4aulmOZa97,https://api.spotify.com/v1/tracks/1nmLlvz6idlW4aulmOZa97,https://api.spotify.com/v1/audio-analysis/1nmLlvz6idlW4aulmOZa97,309533,4
2163,The Band,Twilight - Early Alternate Version/Remastered 2001,0.704,0.511,9,-10.379,1,0.0385,0.333,6.35e-06,0.08,0.813,139.263,audio_features,4pkrY21PHD7kjCUo9ySQDH,spotify:track:4pkrY21PHD7kjCUo9ySQDH,https://api.spotify.com/v1/tracks/4pkrY21PHD7kjCUo9ySQDH,https://api.spotify.com/v1/audio-analysis/4pkrY21PHD7kjCUo9ySQDH,193000,4
2164,The Barr Brothers,Even The Darkness Has Arms,0.513,0.662,11,-12.787,1,0.0435,0.813,0.18,0.288,0.734,101.275,audio_features,1NCAKlp1bFHYbSSDQxfbJ1,spotify:track:1NCAKlp1bFHYbSSDQxfbJ1,https://api.spotify.com/v1/tracks/1NCAKlp1bFHYbSSDQxfbJ1,https://api.spotify.com/v1/audio-analysis/1NCAKlp1bFHYbSSDQxfbJ1,230520,4
2165,The Beach Boys,Girls On the Beach (Stereo),0.428,0.4,9,-11.698,1,0.0274,0.692,0,0.172,0.522,105.2,audio_features,6BbMeQkTKOcc4Uk7PQKVfI,spotify:track:6BbMeQkTKOcc4Uk7PQKVfI,https://api.spotify.com/v1/tracks/6BbMeQkTKOcc4Uk7PQKVfI,https://api.spotify.com/v1/audio-analysis/6BbMeQkTKOcc4Uk7PQKVfI,146547,3
2166,The Beach Boys,You're So Good To Me - Remastered 2001,0.634,0.795,5,-5.423,1,0.0336,0.583,9.71e-06,0.51,0.969,118.707,audio_features,67HRoUJMVorQPymcqdkJVA,spotify:track:67HRoUJMVorQPymcqdkJVA,https://api.spotify.com/v1/tracks/67HRoUJMVorQPymcqdkJVA,https://api.spotify.com/v1/audio-analysis/67HRoUJMVorQPymcqdkJVA,136107,4
2167,Bodeans,No One,0.607,0.77,2,-8.88,1,0.0264,0.0136,0.000121,0.151,0.723,118.554,audio_features,6zlNwXfoBXs7LFndyvQxEi,spotify:track:6zlNwXfoBXs7LFndyvQxEi,https://api.spotify.com/v1/tracks/6zlNwXfoBXs7LFndyvQxEi,https://api.spotify.com/v1/audio-analysis/6zlNwXfoBXs7LFndyvQxEi,243560,4
2168,Bruce Springsteen,Tougher Than the Rest,0.6,0.514,5,-11.178,1,0.0249,0.2,0.000774,0.107,0.603,98.957,audio_features,7i0VrdLCDhvgWXfcT6EQJG,spotify:track:7i0VrdLCDhvgWXfcT6EQJG,https://api.spotify.com/v1/tracks/7i0VrdLCDhvgWXfcT6EQJG,https://api.spotify.com/v1/audio-analysis/7i0VrdLCDhvgWXfcT6EQJG,273867,4
2169,Bruce Springsteen,"4th of July, Asbury Park (Sandy)",0.487,0.573,0,-10.242,1,0.0374,0.23,4.45e-06,0.398,0.496,102.577,audio_features,4ssCwrG2WRHV7QxLH91Xk8,spotify:track:4ssCwrG2WRHV7QxLH91Xk8,https://api.spotify.com/v1/tracks/4ssCwrG2WRHV7QxLH91Xk8,https://api.spotify.com/v1/audio-analysis/4ssCwrG2WRHV7QxLH91Xk8,334547,4
2170,Arctic Monkeys,I Bet You Look Good On The Dancefloor,0.535,0.948,6,-4.19,0,0.0356,0.00225,0,0.376,0.778,103.183,audio_features,34s7vNwDS50jUo2VbaRvmU,spotify:track:34s7vNwDS50jUo2VbaRvmU,https://api.spotify.com/v1/tracks/34s7vNwDS50jUo2VbaRvmU,https://api.spotify.com/v1/audio-analysis/34s7vNwDS50jUo2VbaRvmU,173680,4
2171,Augustines,Cruel City,0.593,0.941,2,-7.136,1,0.0791,0.0659,0.621,0.201,0.376,114.587,audio_features,7vcUN3JFeZfytuClnZDl32,spotify:track:7vcUN3JFeZfytuClnZDl32,https://api.spotify.com/v1/tracks/7vcUN3JFeZfytuClnZDl32,https://api.spotify.com/v1/audio-analysis/7vcUN3JFeZfytuClnZDl32,224160,4
2172,The Band Of Heathens,Second Line,0.638,0.506,7,-8.352,1,0.0336,0.127,0,0.244,0.739,106.658,audio_features,334gEmYObp3cr59ukKfNyK,spotify:track:334gEmYObp3cr59ukKfNyK,https://api.spotify.com/v1/tracks/334gEmYObp3cr59ukKfNyK,https://api.spotify.com/v1/audio-analysis/334gEmYObp3cr59ukKfNyK,226747,4
2173,Band of Horses,No One's Gonna Love You,0.319,0.891,1,-3.562,1,0.0287,0.115,0,0.0918,0.373,149.07,audio_features,3TzVNsNhnw7yUGmlmWNZbv,spotify:track:3TzVNsNhnw7yUGmlmWNZbv,https://api.spotify.com/v1/tracks/3TzVNsNhnw7yUGmlmWNZbv,https://api.spotify.com/v1/audio-analysis/3TzVNsNhnw7yUGmlmWNZbv,217333,4
2174,Band of Horses,Detlef Schrempf,0.441,0.472,11,-7.766,1,0.0297,0.205,6.83e-06,0.175,0.0681,127.811,audio_features,2mONqgmGXexaJli7bQsnhs,spotify:track:2mONqgmGXexaJli7bQsnhs,https://api.spotify.com/v1/tracks/2mONqgmGXexaJli7bQsnhs,https://api.spotify.com/v1/audio-analysis/2mONqgmGXexaJli7bQsnhs,268480,4
2175,Band of Horses,"Cigarettes, Wedding Bands",0.268,0.756,9,-4.385,0,0.032,0.0719,0,0.161,0.515,129.201,audio_features,3wmuQeXSdTUCCaWCkQRKas,spotify:track:3wmuQeXSdTUCCaWCkQRKas,https://api.spotify.com/v1/tracks/3wmuQeXSdTUCCaWCkQRKas,https://api.spotify.com/v1/audio-analysis/3wmuQeXSdTUCCaWCkQRKas,275507,3
2176,Band of Horses,Weed Party,0.474,0.916,10,-3.251,1,0.0377,4.32e-05,0.000384,0.347,0.68,123.409,audio_features,1iF8cd58EOL1wrDQlQ93gA,spotify:track:1iF8cd58EOL1wrDQlQ93gA,https://api.spotify.com/v1/tracks/1iF8cd58EOL1wrDQlQ93gA,https://api.spotify.com/v1/audio-analysis/1iF8cd58EOL1wrDQlQ93gA,189480,4
2177,Beady Eye,The Morning Son,0.341,0.812,6,-3.454,1,0.0401,0.00378,0.0506,0.522,0.275,146.191,audio_features,5ZXxfIdJzJoAVBUaQ70bNM,spotify:track:5ZXxfIdJzJoAVBUaQ70bNM,https://api.spotify.com/v1/tracks/5ZXxfIdJzJoAVBUaQ70bNM,https://api.spotify.com/v1/audio-analysis/5ZXxfIdJzJoAVBUaQ70bNM,364280,4
2178,Blur,Mirrorball,0.541,0.674,4,-4.917,0,0.0285,0.000176,0.00279,0.125,0.41,126.991,audio_features,0pvCNOtn1OEQjHYwo0d7PY,spotify:track:0pvCNOtn1OEQjHYwo0d7PY,https://api.spotify.com/v1/tracks/0pvCNOtn1OEQjHYwo0d7PY,https://api.spotify.com/v1/audio-analysis/0pvCNOtn1OEQjHYwo0d7PY,228147,4
2179,Bob Schneider,Han Solo,0.688,0.657,2,-7.656,1,0.0252,0.0497,0.736,0.0793,0.541,116.013,audio_features,3K9cE86xdKoVD9uFq1Ii1I,spotify:track:3K9cE86xdKoVD9uFq1Ii1I,https://api.spotify.com/v1/tracks/3K9cE86xdKoVD9uFq1Ii1I,https://api.spotify.com/v1/audio-analysis/3K9cE86xdKoVD9uFq1Ii1I,188244,4
2180,Cage The Elephant,Too Late To Say Goodbye,0.482,0.55,4,-7.097,0,0.0357,0.133,0,0.294,0.1,67.559,audio_features,23VitPNtCelBLrl2sWm3VY,spotify:track:23VitPNtCelBLrl2sWm3VY,https://api.spotify.com/v1/tracks/23VitPNtCelBLrl2sWm3VY,https://api.spotify.com/v1/audio-analysis/23VitPNtCelBLrl2sWm3VY,252787,4
2181,"Crosby, Stills & Nash",Just a Song Before I Go,0.671,0.233,11,-18.003,0,0.0378,0.874,0.00016,0.12,0.486,108.063,audio_features,1wHJ3n8ERZljmfGXc1PRbe,spotify:track:1wHJ3n8ERZljmfGXc1PRbe,https://api.spotify.com/v1/tracks/1wHJ3n8ERZljmfGXc1PRbe,https://api.spotify.com/v1/audio-analysis/1wHJ3n8ERZljmfGXc1PRbe,133960,4
2182,Drive-By Truckers,Danko/Manuel,0.596,0.349,6,-8.791,0,0.0264,0.28,0.000417,0.0808,0.237,111.341,audio_features,2aA2dydiBK7oKKyLMnKfbE,spotify:track:2aA2dydiBK7oKKyLMnKfbE,https://api.spotify.com/v1/tracks/2aA2dydiBK7oKKyLMnKfbE,https://api.spotify.com/v1/audio-analysis/2aA2dydiBK7oKKyLMnKfbE,347147,4
2183,Electric Light Orchestra,Shangri-La,0.223,0.414,9,-10.621,1,0.0295,0.548,0.00116,0.283,0.276,78.541,audio_features,5Ndlxl0x2gm5o7laiggH0K,spotify:track:5Ndlxl0x2gm5o7laiggH0K,https://api.spotify.com/v1/tracks/5Ndlxl0x2gm5o7laiggH0K,https://api.spotify.com/v1/audio-analysis/5Ndlxl0x2gm5o7laiggH0K,336173,4
2184,Emmylou Harris,Boulder to Birmingham - 2008 Remaster,0.473,0.173,10,-15.573,1,0.0381,0.77,1.59e-06,0.106,0.198,126.895,audio_features,2TX0Vg84K4WFbbMl7Iwdfc,spotify:track:2TX0Vg84K4WFbbMl7Iwdfc,https://api.spotify.com/v1/tracks/2TX0Vg84K4WFbbMl7Iwdfc,https://api.spotify.com/v1/audio-analysis/2TX0Vg84K4WFbbMl7Iwdfc,214200,4
2185,Gordon Lightfoot,Early Mornin' Rain,0.551,0.353,5,-12.347,1,0.0305,0.488,0,0.161,0.576,109.75,audio_features,35UdCvDxTR2GuL9OlfULPW,spotify:track:35UdCvDxTR2GuL9OlfULPW,https://api.spotify.com/v1/tracks/35UdCvDxTR2GuL9OlfULPW,https://api.spotify.com/v1/audio-analysis/35UdCvDxTR2GuL9OlfULPW,188320,4
2186,Ike & Tina Turner,"River Deep, Mountain High",0.543,0.841,10,-12.335,0,0.0465,0.171,8.03e-05,0.0882,0.85,156.559,audio_features,1Ed1QNBAeeSaChfnuVofjH,spotify:track:1Ed1QNBAeeSaChfnuVofjH,https://api.spotify.com/v1/tracks/1Ed1QNBAeeSaChfnuVofjH,https://api.spotify.com/v1/audio-analysis/1Ed1QNBAeeSaChfnuVofjH,236173,4
2187,John Prine,Clay Pigeons,0.584,0.237,10,-15.953,1,0.0279,0.884,0.000705,0.0962,0.5,140.66,audio_features,0njpJOEscUSUmIzSHxtwKA,spotify:track:0njpJOEscUSUmIzSHxtwKA,https://api.spotify.com/v1/tracks/0njpJOEscUSUmIzSHxtwKA,https://api.spotify.com/v1/audio-analysis/0njpJOEscUSUmIzSHxtwKA,267133,4
2188,Jonathan Tyler,Goin' Down to the City,0.736,0.575,9,-6.601,1,0.0398,0.577,0.0107,0.107,0.634,137.934,audio_features,4d2ihWWBx4xBdZLti1NZCI,spotify:track:4d2ihWWBx4xBdZLti1NZCI,https://api.spotify.com/v1/tracks/4d2ihWWBx4xBdZLti1NZCI,https://api.spotify.com/v1/audio-analysis/4d2ihWWBx4xBdZLti1NZCI,166307,4
2189,Jonathan Tyler,"Hey Mama, My Time Ain't Long",0.436,0.318,7,-12.31,1,0.0357,0.765,0.852,0.0948,0.142,204.196,audio_features,6ONSoCmDYiQ2lJdX2YxV11,spotify:track:6ONSoCmDYiQ2lJdX2YxV11,https://api.spotify.com/v1/tracks/6ONSoCmDYiQ2lJdX2YxV11,https://api.spotify.com/v1/audio-analysis/6ONSoCmDYiQ2lJdX2YxV11,240147,4
2190,Lucius,Tempest,0.559,0.838,2,-7.954,1,0.0616,0.00449,0,0.0864,0.279,116.977,audio_features,41iSoruocoAdBfIw2vzjXe,spotify:track:41iSoruocoAdBfIw2vzjXe,https://api.spotify.com/v1/tracks/41iSoruocoAdBfIw2vzjXe,https://api.spotify.com/v1/audio-analysis/41iSoruocoAdBfIw2vzjXe,249767,4
2191,The Mavericks,Nitty Gritty,0.701,0.945,0,-3.185,1,0.0298,0.00875,0,0.094,0.977,113.013,audio_features,1aGl6Lb0ajbs45c5JCqa6n,spotify:track:1aGl6Lb0ajbs45c5JCqa6n,https://api.spotify.com/v1/tracks/1aGl6Lb0ajbs45c5JCqa6n,https://api.spotify.com/v1/audio-analysis/1aGl6Lb0ajbs45c5JCqa6n,185947,4
2192,The Men,Dark Waltz,0.337,0.858,7,-5.006,1,0.0421,0.0128,0.407,0.128,0.786,126.622,audio_features,3HtHDOxdSORwzRBJAkrePr,spotify:track:3HtHDOxdSORwzRBJAkrePr,https://api.spotify.com/v1/tracks/3HtHDOxdSORwzRBJAkrePr,https://api.spotify.com/v1/audio-analysis/3HtHDOxdSORwzRBJAkrePr,313855,4
2193,Noel Gallagher's High Flying Birds,The Mexican,0.646,0.939,6,-3.725,1,0.0328,0.00129,0.00336,0.395,0.879,120.046,audio_features,1zgDii3XQPyVyUkFBu3ufH,spotify:track:1zgDii3XQPyVyUkFBu3ufH,https://api.spotify.com/v1/tracks/1zgDii3XQPyVyUkFBu3ufH,https://api.spotify.com/v1/audio-analysis/1zgDii3XQPyVyUkFBu3ufH,226307,4
2194,The Offspring,Come Out and Play,0.519,0.77,7,-8.788,1,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29,audio_features,5Kz42qOmP4pFuPeCJQc9yD,spotify:track:5Kz42qOmP4pFuPeCJQc9yD,https://api.spotify.com/v1/tracks/5Kz42qOmP4pFuPeCJQc9yD,https://api.spotify.com/v1/audio-analysis/5Kz42qOmP4pFuPeCJQc9yD,197800,4
2195,Okkervil River,Pop Lie,0.415,0.793,4,-4.532,1,0.0479,0.218,0,0.289,0.707,153.644,audio_features,334PMXCW0L3Q0SjpqmSkKR,spotify:track:334PMXCW0L3Q0SjpqmSkKR,https://api.spotify.com/v1/tracks/334PMXCW0L3Q0SjpqmSkKR,https://api.spotify.com/v1/audio-analysis/334PMXCW0L3Q0SjpqmSkKR,192307,4
2196,Old 97's,The New Kid,0.317,0.732,7,-8.869,0,0.0353,0.117,6.64e-05,0.0842,0.8,176.288,audio_features,394AWZkEsOEgkgBS6bqn0d,spotify:track:394AWZkEsOEgkgBS6bqn0d,https://api.spotify.com/v1/tracks/394AWZkEsOEgkgBS6bqn0d,https://api.spotify.com/v1/audio-analysis/394AWZkEsOEgkgBS6bqn0d,219960,4
2197,Ray Davies,Things Are Gonna Change (The Morning After),0.44,0.934,7,-6.006,1,0.0841,0.00964,0.013,0.215,0.389,122.579,audio_features,3KRxZyLnYXvUQVwmgtCXiI,spotify:track:3KRxZyLnYXvUQVwmgtCXiI,https://api.spotify.com/v1/tracks/3KRxZyLnYXvUQVwmgtCXiI,https://api.spotify.com/v1/audio-analysis/3KRxZyLnYXvUQVwmgtCXiI,261093,4
2198,Rival Sons,Good Things,0.51,0.81,4,-5.445,0,0.0412,0.0774,0.000417,0.208,0.498,114.457,audio_features,7D6xMEUjTkSSldjHBttSlO,spotify:track:7D6xMEUjTkSSldjHBttSlO,https://api.spotify.com/v1/tracks/7D6xMEUjTkSSldjHBttSlO,https://api.spotify.com/v1/audio-analysis/7D6xMEUjTkSSldjHBttSlO,356346,4
2199,Rodney Crowell,'Till I Gain Control Again,0.624,0.138,3,-20.44,1,0.0293,0.79,0.00825,0.135,0.289,95.087,audio_features,3XGqTFne8DVdnmNhhhOtlf,spotify:track:3XGqTFne8DVdnmNhhhOtlf,https://api.spotify.com/v1/tracks/3XGqTFne8DVdnmNhhhOtlf,https://api.spotify.com/v1/audio-analysis/3XGqTFne8DVdnmNhhhOtlf,311747,4
2200,Ryan Bingham,Snow Falls in June,0.449,0.715,0,-8.357,1,0.0377,0.218,0.00229,0.138,0.374,89.082,audio_features,5moaLa2qhMpwUJLMI9JcXD,spotify:track:5moaLa2qhMpwUJLMI9JcXD,https://api.spotify.com/v1/tracks/5moaLa2qhMpwUJLMI9JcXD,https://api.spotify.com/v1/audio-analysis/5moaLa2qhMpwUJLMI9JcXD,300867,4
2201,Shaggy,Go Fuck Yourself (GFY),0.748,0.823,6,-7.16,1,0.033,0.0261,0.0195,0.157,0.858,107.992,audio_features,5Mnj3JoxmvDjBVPiXl6s3l,spotify:track:5Mnj3JoxmvDjBVPiXl6s3l,https://api.spotify.com/v1/tracks/5Mnj3JoxmvDjBVPiXl6s3l,https://api.spotify.com/v1/audio-analysis/5Mnj3JoxmvDjBVPiXl6s3l,202011,4
2202,Stan Getz,The Girl From Ipanema,0.663,0.113,5,-19.119,0,0.0477,0.897,0.000406,0.114,0.401,130.135,audio_features,58TnktmMKygKvmKEHInhuc,spotify:track:58TnktmMKygKvmKEHInhuc,https://api.spotify.com/v1/tracks/58TnktmMKygKvmKEHInhuc,https://api.spotify.com/v1/audio-analysis/58TnktmMKygKvmKEHInhuc,324600,4
2203,Steely Dan,Pretzel Logic,0.463,0.44,7,-12.188,1,0.057,0.597,0.0181,0.202,0.648,94.97,audio_features,5qyc3YYLF1l589ygGgx9nH,spotify:track:5qyc3YYLF1l589ygGgx9nH,https://api.spotify.com/v1/tracks/5qyc3YYLF1l589ygGgx9nH,https://api.spotify.com/v1/audio-analysis/5qyc3YYLF1l589ygGgx9nH,272733,4
2204,Supertramp,Goodbye Stranger - 2010 Remastered,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,audio_features,67oyFnjJnn78fZP9KjeZx0,spotify:track:67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/tracks/67oyFnjJnn78fZP9KjeZx0,https://api.spotify.com/v1/audio-analysis/67oyFnjJnn78fZP9KjeZx0,350573,4
2205,Supertramp,Breakfast In America - 2010 Remastered,0.532,0.663,0,-5.886,0,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,audio_features,4a5pNRjwmzYQuEY1E7O6pj,spotify:track:4a5pNRjwmzYQuEY1E7O6pj,https://api.spotify.com/v1/tracks/4a5pNRjwmzYQuEY1E7O6pj,https://api.spotify.com/v1/audio-analysis/4a5pNRjwmzYQuEY1E7O6pj,159347,4
2206,Supertramp,Take The Long Way Home - 2010 Remastered,0.414,0.7,5,-8.838,1,0.0301,0.22,0.000721,0.114,0.37,76.79,audio_features,0v0XYK0pLgsPiq5u4FKHaw,spotify:track:0v0XYK0pLgsPiq5u4FKHaw,https://api.spotify.com/v1/tracks/0v0XYK0pLgsPiq5u4FKHaw,https://api.spotify.com/v1/audio-analysis/0v0XYK0pLgsPiq5u4FKHaw,308853,4
2207,Talking Heads,Heaven - 2005 Remaster,0.582,0.663,7,-6.257,1,0.0246,0.0915,0.136,0.23,0.274,107.136,audio_features,5IpKduzyTWSCebGXkfJ2Mm,spotify:track:5IpKduzyTWSCebGXkfJ2Mm,https://api.spotify.com/v1/tracks/5IpKduzyTWSCebGXkfJ2Mm,https://api.spotify.com/v1/audio-analysis/5IpKduzyTWSCebGXkfJ2Mm,241467,4
2208,Tift Merritt,Drifted Apart,0.572,0.469,9,-11.245,1,0.0345,0.547,4.31e-05,0.109,0.449,119.544,audio_features,6mkgKwe15gZ8TwO7IuSsfd,spotify:track:6mkgKwe15gZ8TwO7IuSsfd,https://api.spotify.com/v1/tracks/6mkgKwe15gZ8TwO7IuSsfd,https://api.spotify.com/v1/audio-analysis/6mkgKwe15gZ8TwO7IuSsfd,214760,4
2209,Tom Petty and the Heartbreakers,Needles And Pins - Live At The The Forum/1981,0.506,0.679,9,-14.334,1,0.0625,0.0974,2.44e-06,0.909,0.374,119.302,audio_features,1p4Y8NIZHZi6NlFLi2n40w,spotify:track:1p4Y8NIZHZi6NlFLi2n40w,https://api.spotify.com/v1/tracks/1p4Y8NIZHZi6NlFLi2n40w,https://api.spotify.com/v1/audio-analysis/1p4Y8NIZHZi6NlFLi2n40w,145667,4
2210,Okkervil River,Come Indiana Through The Smoke,0.519,0.332,10,-12.043,1,0.0301,0.902,0.0305,0.102,0.332,111.581,audio_features,04EZyqGcVodBazuNrxQDpl,spotify:track:04EZyqGcVodBazuNrxQDpl,https://api.spotify.com/v1/tracks/04EZyqGcVodBazuNrxQDpl,https://api.spotify.com/v1/audio-analysis/04EZyqGcVodBazuNrxQDpl,285292,4
2211,The Kinks,Waterloo Sunset - stereo,0.579,0.617,1,-7.869,0,0.0253,0.188,1.94e-06,0.266,0.509,107.381,audio_features,73my6jpB53AypQiHd67Ntz,spotify:track:73my6jpB53AypQiHd67Ntz,https://api.spotify.com/v1/tracks/73my6jpB53AypQiHd67Ntz,https://api.spotify.com/v1/audio-analysis/73my6jpB53AypQiHd67Ntz,196968,4
2212,Cross Canadian Ragweed,17,0.649,0.649,7,-5.236,1,0.0272,0.00541,2.46e-06,0.111,0.463,124.46,audio_features,1ooQIGKHYJ9aKVsUynDpSN,spotify:track:1ooQIGKHYJ9aKVsUynDpSN,https://api.spotify.com/v1/tracks/1ooQIGKHYJ9aKVsUynDpSN,https://api.spotify.com/v1/audio-analysis/1ooQIGKHYJ9aKVsUynDpSN,319200,4
2213,Alberta Cross,Crate of Gold,0.294,0.886,2,-4.057,1,0.0445,7.36e-05,0.0022,0.0814,0.581,153.045,audio_features,3w8vkSztwWGhds4VcCEtlr,spotify:track:3w8vkSztwWGhds4VcCEtlr,https://api.spotify.com/v1/tracks/3w8vkSztwWGhds4VcCEtlr,https://api.spotify.com/v1/audio-analysis/3w8vkSztwWGhds4VcCEtlr,183293,4
2214,Brian Wilson,Forever She'll Be My Surfer Girl,0.565,0.549,6,-6.728,1,0.028,0.577,2.36e-06,0.0916,0.393,127.148,audio_features,7LZXwoIRd7lsXBtK4amPZf,spotify:track:7LZXwoIRd7lsXBtK4amPZf,https://api.spotify.com/v1/tracks/7LZXwoIRd7lsXBtK4amPZf,https://api.spotify.com/v1/audio-analysis/7LZXwoIRd7lsXBtK4amPZf,172027,4
2215,Scrappy Jud Newcomb,Could I Write The Song,0.582,0.745,9,-5.274,1,0.0313,0.115,0.000855,0.116,0.442,83.047,audio_features,1p9EwyfhoGVoA6I7SNe9Qk,spotify:track:1p9EwyfhoGVoA6I7SNe9Qk,https://api.spotify.com/v1/tracks/1p9EwyfhoGVoA6I7SNe9Qk,https://api.spotify.com/v1/audio-analysis/1p9EwyfhoGVoA6I7SNe9Qk,240493,4
2216,Lucinda Williams,Tears Of Joy,0.449,0.319,9,-7.905,1,0.0491,0.809,0.000977,0.0971,0.423,174.409,audio_features,1Pwp5CLcPB5Zq0VdCu2bLx,spotify:track:1Pwp5CLcPB5Zq0VdCu2bLx,https://api.spotify.com/v1/tracks/1Pwp5CLcPB5Zq0VdCu2bLx,https://api.spotify.com/v1/audio-analysis/1Pwp5CLcPB5Zq0VdCu2bLx,267067,3
2217,Creedence Clearwater Revival,Who'll Stop The Rain,0.603,0.802,7,-6.726,1,0.0327,0.029,0.000329,0.0746,0.64,123.548,audio_features,5Gejdviau2E5jKlCLMAoQ2,spotify:track:5Gejdviau2E5jKlCLMAoQ2,https://api.spotify.com/v1/tracks/5Gejdviau2E5jKlCLMAoQ2,https://api.spotify.com/v1/audio-analysis/5Gejdviau2E5jKlCLMAoQ2,147493,4
2218,Lynyrd Skynyrd,I Ain't The One,0.501,0.797,2,-7.381,1,0.0717,0.329,1.28e-06,0.3,0.753,93.017,audio_features,2AjvZMF2ftNLsWQ2qMxEFF,spotify:track:2AjvZMF2ftNLsWQ2qMxEFF,https://api.spotify.com/v1/tracks/2AjvZMF2ftNLsWQ2qMxEFF,https://api.spotify.com/v1/audio-analysis/2AjvZMF2ftNLsWQ2qMxEFF,232907,4
2219,Deer Tick,The Sad Sun,0.476,0.302,9,-10.664,1,0.0318,0.819,0,0.143,0.0392,146.528,audio_features,1n15neUftOuJFX8BWjFYuR,spotify:track:1n15neUftOuJFX8BWjFYuR,https://api.spotify.com/v1/tracks/1n15neUftOuJFX8BWjFYuR,https://api.spotify.com/v1/audio-analysis/1n15neUftOuJFX8BWjFYuR,274293,3
2220,Angel Olsen,Not Gonna Kill You,0.406,0.719,9,-5.473,0,0.03,0.0206,0.000126,0.0949,0.336,121.657,audio_features,5ZKrkM0YMYPfTvs2STP76I,spotify:track:5ZKrkM0YMYPfTvs2STP76I,https://api.spotify.com/v1/tracks/5ZKrkM0YMYPfTvs2STP76I,https://api.spotify.com/v1/audio-analysis/5ZKrkM0YMYPfTvs2STP76I,297160,4
2221,Angel Olsen,Sister,0.342,0.447,2,-9.004,1,0.0255,0.078,0.00399,0.14,0.281,101.331,audio_features,3fgfNyhoOpmMmQURO5Ou0D,spotify:track:3fgfNyhoOpmMmQURO5Ou0D,https://api.spotify.com/v1/tracks/3fgfNyhoOpmMmQURO5Ou0D,https://api.spotify.com/v1/audio-analysis/3fgfNyhoOpmMmQURO5Ou0D,465973,4
2222,Band of Horses,Even Still,0.437,0.202,10,-13.908,1,0.0308,0.807,0.000405,0.115,0.0379,93.828,audio_features,5CA8wheDKBO0OJYPxYwZTR,spotify:track:5CA8wheDKBO0OJYPxYwZTR,https://api.spotify.com/v1/tracks/5CA8wheDKBO0OJYPxYwZTR,https://api.spotify.com/v1/audio-analysis/5CA8wheDKBO0OJYPxYwZTR,321307,3
2223,Birds of Chicago,Barley,0.64,0.275,6,-9.651,0,0.487,0.65,0,0.167,0.329,87.995,audio_features,0cqetEMWwpwK2ssYu5iLu5,spotify:track:0cqetEMWwpwK2ssYu5iLu5,https://api.spotify.com/v1/tracks/0cqetEMWwpwK2ssYu5iLu5,https://api.spotify.com/v1/audio-analysis/0cqetEMWwpwK2ssYu5iLu5,184467,4
2224,Birds of Chicago,Sparrow,0.582,0.136,10,-12.247,1,0.0398,0.942,0.00204,0.0889,0.231,124.743,audio_features,72FkR8bmI3Mq8esHCJq9L0,spotify:track:72FkR8bmI3Mq8esHCJq9L0,https://api.spotify.com/v1/tracks/72FkR8bmI3Mq8esHCJq9L0,https://api.spotify.com/v1/audio-analysis/72FkR8bmI3Mq8esHCJq9L0,232320,4
2225,Brian Fallon,Nobody Wins,0.563,0.836,7,-4.482,1,0.028,0.0258,0,0.362,0.737,124.994,audio_features,7F5BXMb4yK6RWTxnplxMdl,spotify:track:7F5BXMb4yK6RWTxnplxMdl,https://api.spotify.com/v1/tracks/7F5BXMb4yK6RWTxnplxMdl,https://api.spotify.com/v1/audio-analysis/7F5BXMb4yK6RWTxnplxMdl,166600,4
2226,Darrell Scott,Down to the River,0.288,0.477,7,-9.04,1,0.036,0.442,1.08e-05,0.106,0.341,182.128,audio_features,2Tn82osiEla2YeB1tS0MHV,spotify:track:2Tn82osiEla2YeB1tS0MHV,https://api.spotify.com/v1/tracks/2Tn82osiEla2YeB1tS0MHV,https://api.spotify.com/v1/audio-analysis/2Tn82osiEla2YeB1tS0MHV,261360,3
2227,Derek Hoke,Nothing I Won't Do,0.628,0.544,4,-10.154,1,0.0273,0.353,0.00023,0.194,0.62,115.554,audio_features,4WPRWNAvyTvsWipFCBidfp,spotify:track:4WPRWNAvyTvsWipFCBidfp,https://api.spotify.com/v1/tracks/4WPRWNAvyTvsWipFCBidfp,https://api.spotify.com/v1/audio-analysis/4WPRWNAvyTvsWipFCBidfp,235987,4
2228,Dinosaur Jr.,Love Is...,0.426,0.883,9,-6.175,0,0.0849,0.0491,0.000217,0.163,0.472,134.147,audio_features,2Bk6o20mwb0Wt6FGri3Cj8,spotify:track:2Bk6o20mwb0Wt6FGri3Cj8,https://api.spotify.com/v1/tracks/2Bk6o20mwb0Wt6FGri3Cj8,https://api.spotify.com/v1/audio-analysis/2Bk6o20mwb0Wt6FGri3Cj8,220160,4
